티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	비고
EXPD	EXPEDITORS INTERNATIONAL OF WASHINGTON INC	0000746515	Dividend Aristocrats	제외	PEG=헐값, PEGY=양호	140.64999389648438	5.95	2025	1.05	1314285000.0	40000.0	1314325000.0			2355633000.0					9.646492818295915	9.646492818295915	22.017395139191336	22.017395139191336	4.020979020979029	-10.357841347469254	38.67934932316548	16.541958041958058	-12.215682694938508	85.85869864633096	98.42465034965045	-72.68331203488412	510.85925694566924	-30.021575100750407	-151.67672604975556	263.2131383678919	5년	85.85869864633096	510.85925694566924	263.2131383678919	0.23031693753602123	-0.4227494346459331	1.8044527552874121			5년	1.804452755287412	양호	5년	38.67934932316548	0.5692286846719233	헐값	N	FCF<=0	136249000.0	
KVUE	Kenvue Inc.	0001944048	Dividend Aristocrats	제외	PEG=헐값, PEGY=양호	17.18000030517578	0.76	2025	4.76	1062000000.0		1062000000.0	7687000000.0	700000000.0	10765000000.0	16311000000.0	39.75845767469345	60.24154232530654	0.6599840598369199	-3.4433471933471935	-3.807172557172557	27.135983550688124	27.614701134668866	40.74074074074073			89.98148148148147			68.38592592592592			298.0554406935804			1년	89.98148148148147	68.38592592592592	298.0554406935804	1.6767677005607158			0.895010395010395	5.209606397624785	1년	1.6767677005607158	양호	1년	40.74074074074073	0.6660650507896178	헐값	N	주당순현금<=0	1924000000.0	단기위험부채 존재
ROP	ROPER TECHNOLOGIES INC	0000882835	Dividend Aristocrats	제외	PEG=헐값, PEGY=보통	356.9599914550781	14.2	2025	1.02	297400000.0		297400000.0	8595800000.0	705200000.0	19881500000.0	14695500000.0	57.49920467362698	42.50079532637302	1.3528971453846415	-76.69500924214418	-83.21256931608133	30.539084556142416	30.99806765994081	231.7757009345794	-7.702444377568895	42.57857188588412	472.0514018691588	-6.90488875513779	93.65714377176823	6703.129906542054	-98.04942032295662	1329.9314415591089	1777.83787175085	-127.46790191339852	272.5715691940437	5년	93.65714377176823	1329.9314415591089	272.5715691940437	7.622877513129532	-0.21881613266055927	1.4276319188852375			5년	1.4276319188852375	보통	5년	42.57857188588412	0.7172406965172757	헐값	N	주당순현금<=0 | FCF<=0	108200000.0	단기위험부채 존재
CLX	CLOROX CO /DE/	0000021076	Dividend Aristocrats	제외	PEG=헐값, PEGY=양호	86.45999908447266	6.52	2025	5.69	167000000.0		167000000.0	2484000000.0	202000000.0	321000000.0	5079000000.0	5.944444444444445	94.05555555555556	0.06320141760189013	-18.64233588388166	-20.26760642705995	16.119990025821213	16.36926464900807	189.77777777777774	20.46094189649925	22.02423977466943	388.0555555555555	49.4218837929985	52.54847954933886	2530.122222222222	322.2306823303502	342.61608666168934	2826.350045123475	272.69336773358765	296.2712124562348	3년	49.4218837929985	322.2306823303502	272.69336773358765	12.12580016890053	1.622267870799568	1.71924670736622	6.12292516514197	7.0818010987483175	3년	1.622267870799568	양호	3년	20.46094189649925	0.7878420312888553	헐값	N	주당순현금<=0	124287000.0	단기위험부채 존재
TROW	PRICE T ROWE GROUP INC	0001113169	Dividend Aristocrats	양호	PEG=헐값, PEGY=양호	102.94000244140625	9.24	2025	5.03	3378200000.0		3378200000.0			10860100000.0	2288600000.0	82.59447702054196	17.405522979458045	4.745302805208424	15.334543803903768	15.334543803903768	9.481110242153948	9.481110242153948	0.9836065573770475	11.309540391033558	22.643785680119024	10.467213114754095	31.119080782067115	53.78757136023805	96.71704918032785	287.54030642630016	496.99715936859957	-6.045223541373557	179.3280547957719	382.8027468247748	3년	31.119080782067115	287.54030642630016	179.3280547957719	0.6342724009937108	1.7233783780285938	2.918833867902796	6.71448025419882	6.522712351809708	3년	1.7233783780285938	양호	3년	11.309540391033558	0.8383285186081277	헐값	Y		220300000.0	
PPG	PPG INDUSTRIES INC	0000079879	Dividend Aristocrats	제외	PEG=보통, PEGY=보통	106.0199966430664	6.94	2025	2.64	2163000000.0	56000000.0	2219000000.0	6602000000.0	4000000.0	7941000000.0	14001000000.0	36.19086683073557	63.80913316926442	0.567173773301907	-19.299867899603697	-19.31748128577719	18.05761736926082	18.06015532115902	46.10526315789475	17.118429805639778	43.51289451505902	100.7105263157895	42.736859611279556	95.52578903011803	698.9310526315792	296.5938057022801	662.9489758690191	559.2445526900406	179.7527024084065	525.3055997548697	3년	42.736859611279556	296.5938057022801	179.7527024084065	2.699429396531183	1.0941880870326903	2.555868449933174	5.121092029942757	4.830307670338594	3년	1.0941880870326903	보통	3년	17.118429805639778	1.0548641186302976	보통	N	주당순현금<=0	227100000.0	단기위험부채 존재
WST	WEST PHARMACEUTICAL SERVICES INC	0000105770	Dividend Aristocrats	보류	PEG=보통, PEGY=불리(<1)	299.68499755859375	6.79	2025	28.999999999999996	791300000.0	7500000.0	798800000.0	202800000.0	0.0	3176000000.0	1094000000.0	74.37939110070258	25.620608899297427	2.903107861060329	8.198074277854195	8.198074277854195	42.92885468052129	42.92885468052129	1.4947683109118033	-4.229866358140244	39.39782987966147	11.489536621823607	0.04026728371951194	87.29565975932294	78.01395366218229	0.2734148564554861	592.7375297658028	-73.96801498315605	-99.90876591798626	97.78685439530956	5년	87.29565975932294	592.7375297658028	97.78685439530956	0.7103559724072633	0.5770042976035662	1.5932833612422597	6.449793672627235	2.152191042318088	3년	0.5770042976035662	불리(<1)	5년	39.39782987966147	1.0896248552685552	보통	Y		72700000.0	
FDS	FACTSET RESEARCH SYSTEMS INC	0001013237	Dividend Aristocrats	제외	PEG=보통, PEGY=보통	229.16000366210938	15.55	2025	1.93	337651000.0	17445000.0	355096000.0	1368260000.0	0.0	2186413000.0	2117859000.0	50.79634837203597	49.203651627964035	1.0323694825765077	-26.394789631366418	-26.394789631366418	16.43439185167047	16.43439185167047	11.79007907979871	14.904095738686006	46.6827292996804	32.08015815959742	38.30819147737201	101.8654585993608	498.84645938173986	595.6923774731348	1584.0078812200607	117.68478417258028	159.9460499012158	591.2235363530716	3년	38.30819147737201	595.6923774731348	159.9460499012158	0.8348394758765677	1.0243211851477734	2.9579877210204875	17.33682428031783	7.565379648832847	3년	1.0243211851477734	보통	3년	14.904095738686006	1.1026762132916477	보통	N	주당순현금<=0	38385000.0	
SWK	STANLEY BLACK & DECKER, INC.	0000093556	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	77.72000122070312	2.65	2025	4.23	280100000.0		280100000.0	4703300000.0	605600000.0	9054600000.0					-29.12337534073401	-33.110786288995115	40.318255306202694	41.822938682905	35.8974358974359		-1.0951545801409002	80.2948717948718		6.3096908397182	212.78141025641025		16.720680725253228	173.77947364175972		-78.4860004340824	1년	80.2948717948718	212.78141025641025	173.77947364175972	0.9952671709795579		0.07775250679998609	4.5292932485284245	5.8277060954573265	5년	0.077752506799986	불리(<1)	1년	35.8974358974359	1.1231513978156464	보통	N	주당순현금<=0	151878000.0	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	225.5399932861328	11.03	2025	2.36	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	21.16946148310169	21.4864830758734	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	826.7553925279249	116.66534060882243	87.2143802183696	3년	44.30344466568586	488.666994662515	116.66534060882245	4.386548218620659	0.9571203475826084	0.8148849450179725	8.108174857989628	3.595005364615374	3년	0.9571203475826084	불리(<1)	3년	17.90172233284293	1.1825376960664666	보통	N	주당순현금<=0	2429400000.0	단기위험부채 존재
