티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	비고
MO	ALTRIA GROUP, INC.	0000764180	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	73.93499755859375	4.12	2025	5.69	4474000000.0		4474000000.0	24140000000.0	0.0	-3502000000.0	38469000000.0	-10.015157148168273	110.01515714816827	-0.0910343393381684	-11.68508615567439	-11.68508615567439	20.781573717055373	20.781573717055373	-37.00305810397553	8.90191356086536	11.413340246469872	-65.50611620795107	26.30382712173072	31.326680492939744	-269.8851987767584	108.37176774153056	129.06592363091175	-465.03037490854507	46.577089768137945	74.56675173164989	3년	26.30382712173072	108.37176774153056	46.577089768137945	-1.5067703019178476	0.7021563313508747	0.8230050562741172	5.3915626856803325	7.292301161445904	3년	0.7021563313508747	불리(<1)	3년	8.90191356086536	2.3345063479851613	불리	N	주당순현금<=0	1683000000.0	
KO	COCA COLA CO	0000021344	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	78.13500213623047	3.04	2025	2.7	10270000000.0	2348000000.0	12618000000.0	35547000000.0	2373000000.0	32169000000.0					-5.316253188036169	-5.866450266635752	27.45107083035087	27.63205671146915	23.577235772357728	11.551776147388226	11.17422496891589	55.654471544715456	31.603552294776453	30.84844993783178	169.189593495935	96.07479897612042	93.77928781100861	116.53495727938727	22.960000447189376	20.022122284583688	3년	31.603552294776453	96.07479897612042	22.960000447189376	0.9572390066220912	0.5191701349453721	0.5054165301841725	1.2279156039879435	1.5715307741939262	3년	0.5191701349453721	불리(<1)	3년	11.551776147388226	2.3763506563929875	불리	N	주당순현금<=0	4313000000.0	단기위험부채 존재
SPGI	S&P Global Inc.	0000064040	Dividend Kings	제외	PEG=불리, PEGY=안심	425.5199890136719	14.66	2025	91.0	1745000000.0	56000000.0	1801000000.0	12370000000.0	400000000.0	31127000000.0	25048000000.0	55.41076991544281	44.58923008455719	1.2426940274672629	-34.64110127826942	-35.95214683710259	31.38888746875452	31.4783175887295		12.852521260492766	50.79787589706457		34.20504252098553	110.09575179412914		501.44592335764787	1614.0037213019332		17.843094638154945	279.3015047408444	3년	34.20504252098553	501.44592335764787	17.843094638154945		3.3085760482550017	4.5174546577419985	18.297194362504097	4.299961185117489	3년	3.3085760482550017	안심	3년	12.852521260492766	2.4422357942515527	불리	N	주당순현금<=0	305100000.0	단기위험부채 존재
RLI	RLI CORP	0000084246	Dividend Kings	보류	PEG=불리, PEGY=불리(<1)	51.08000183105469	4.37	2025	1.24	88804000.0	11550000.0	100354000.0	100000000.0	100000000.0	1778196000.0	4383290000.0	28.859856210011674	71.14014378998831	0.4056761017409298	0.003831542033314933	-1.0785249645528243	11.687910821286355	11.935589655745426	16.844919786096252	-29.999038875209266	4.780645029299024	42.189839572192504	-51.498077750418524	18.061290058598047	184.36959893048126	-225.04659976932896	78.92783755607347	260.94281973653256	-540.576726120063	54.51807894824381	5년	18.061290058598047	78.92783755607347	54.51807894824381	1.5473184269304554	-2.460579937248707	0.5151172969538794	6.5882824084596985	12.897968230796488	5년	0.5151172969538794	불리(<1)	5년	4.780645029299024	2.444839712979093	불리	Y		92391000.0	단기위험부채 존재
FRT	FEDERAL REALTY INVESTMENT TRUST	0000034903	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	115.09500122070312	4.68	2024	3.89	107415000.0		107415000.0	4963602000.0		3248731000.0	5629819000.0	36.59078340494788	63.40921659505212	0.5770578059436724	-56.20261558937562	-56.20261558937562	36.602054873948454	36.602054873948454	67.14285714285715	12.808740658788563	19.50578386760935	142.7857142857143	34.11748131757713	47.5115677352187	668.2371428571429	159.66981256626096	222.3541370008235	480.59614733028155	38.728711823098514	93.19182817891725	3년	34.11748131757713	159.66981256626096	38.728711823098514	1.9406794888287775	0.45622413048383004	0.6391931804971234			3년	0.45622413048383	불리(<1)	3년	12.808740658788565	2.857584195744832	불리	N	주당순현금<=0 | FCF<=0	86405000.0	
ABT	ABBOTT LABORATORIES	0000001800	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	89.13999938964844	3.72	2025	2.82	8522000000.0	417000000.0	8939000000.0	9896000000.0	0.0	52130000000.0					-0.5474828375286042	-0.5474828375286042	24.109538233112108	24.109538233112108	-51.30890052356021	-1.6467472577444189	8.273103706617114	-94.11780104712042	5.206505484511163	25.046207413234228	-350.118219895288	19.368200402381525	93.17189157723134	-492.77341518127287	-78.27215555867426	4.523100981814809	5년	25.046207413234228	93.17189157723134	4.523100981814809	-2.0111915895993984	0.048663426520721684	0.46011265746192576	4.230549199084668	4.745960543024133	3년	0.0486634265207216	불리(<1)	5년	8.273103706617114	2.914207181257557	불리	N	주당순현금<=0	1748000000.0	
ADM	Archer-Daniels-Midland Co	0000007084	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	74.8499984741211	2.23	2025	2.78	1015000000.0	433000000.0	1448000000.0	6606000000.0	798000000.0	22740000000.0					-10.65702479338843	-12.305785123966942	38.34395662220158	39.083311030532755	-38.9041095890411	-33.86721254408997	12.82075623743526	-69.3082191780822	-59.23442508817995	34.141512474870524	-154.5573287671233	-132.0927679466413	76.13557281896126	-306.4894214000024	-276.4766474809101	1.7175342298565877	5년	34.141512474870524	76.13557281896126	1.7175342298565877	-0.9421069908086854	-0.8107460805463703	0.40686349588665677	8.685950413223141	11.604476406537607	5년	0.4068634958866567	불리(<1)	5년	12.82075623743526	2.9907718321826646	불리	N	주당순현금<=0	484000000.0	단기위험부채 존재
WMT	Walmart Inc.	0000104169	Dividend Kings	제외	PEG=불리, PEGY=보통	130.13999938964844	2.73	2026	75.0	10727000000.0		10727000000.0	34624000000.0	6596000000.0	99617000000.0					-2.9789329344303166	-3.801171777611568	48.761513671823714	49.0627000612674	13.278008298755179	-13.852054624316834	-10.485413986679248	35.05601659751036	-19.204109248633667	-12.470827973358496	95.70292531120327	-52.42721824876991	-34.04536036726869	-26.461560042995014	-140.28524550073115	-126.1605659497004	1년	35.05601659751036	95.70292531120327	-26.461560042995014	1.810403362227158	1.2540206562745981	1.3230636449786786	1.8602592869608576	1.42942930358491	3년	1.254020656274598	보통	1년	13.278008298755179	3.672351498409226	불리	N	주당순현금<=0	8022000000.0	단기위험부채 존재
TR	TOOTSIE ROLL INDUSTRIES INC	0000098677	Dividend Kings	보류	PEG=불리, PEGY=안심	42.185001373291016	1.37	2025	85.0	127165000.0	49468000.0	176633000.0			940972000.0					2.4227830738632465	2.4227830738632465	29.023517006881583	29.023517006881583	12.295081967213125	7.591004112838329	42.88891753904864	33.09016393442625	23.682008225676658	94.27783507809728	45.33352459016397	32.44435126917703	129.16063405699327	7.463608188635518	-23.09031595831873	206.17667382315165	3년	23.682008225676658	32.44435126917703	-23.09031595831873	3.3522843542408762	3.1902062072933703	4.406389394804417	1.321596598312873	3.132858967143777	3년	3.1902062072933703	안심	3년	7.591004112838329	3.82340946934746	불리	Y		72905000.0	
MGEE	MGE ENERGY INC	0001161728	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	80.4000015258789	3.72	2025	2.33	5666000.0		5666000.0	792205000.0	94527000.0	1303936000.0					-21.50717781849006	-24.09193076481365	27.39440304956155	28.089229110401224	11.711711711711716	6.610878354988725		31.923423423423433	21.72175670997745		118.75513513513518	80.80493496111612		47.70538915588283	0.5036485417315273		3년	21.72175670997745	80.80493496111612	0.5036485417315273	0.5125759333506067	0.32637609729305		-2.1871428180798995	-2.720326836531102	3년	0.32637609729305	불리(<1)	3년	6.610878354988725	4.143837108859988	불리	N	주당순현금<=0 | FCF<=0	36571000.0	단기위험부채 존재
MSA	MSA Safety Inc	0000066570	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	165.22999572753906	2.21	2025	1.28	165067000.0		165067000.0	572709000.0	100000.0	834388000.0	1187362000.0	41.27058241622357	58.72941758377643	0.7027241902637948	-10.36044324708992	-10.3629848015046	79.45268731883665	79.45383734345867	-0.45045045045046084	19.043857872204704		7.599099099099078	46.58771574440941		16.794009009008963	102.9588517951448		-89.83598048583022	-37.68755404138491		3년	46.58771574440941	102.9588517951448	-37.68755404138491	0.010440799141514618	0.2557982436849096		7.508488791745031	4.544264955454201	3년	0.2557982436849096	불리(<1)	3년	19.043857872204704	4.172089912244154	불리	N	주당순현금<=0	39346000.0	단기위험부채 존재
CWT	CALIFORNIA WATER SERVICE GROUP	0001035201	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	42.185001373291016	2.15	2025	3.0	51820000.0		51820000.0	1471968000.0	130000000.0	921344000.0					-23.814800529907938	-25.994801536062248	30.697582280557654	31.7115362369085	-33.84615384615385	6.6977016567820735	1.7640650140545722	-59.19230769230769	21.895403313564145	12.028130028109144	-127.26346153846154	47.07511712416291	25.86047956043466	-401.67940593937504	11.59207204380468	-38.69745473847976	3년	21.895403313564145	47.07511712416291	11.59207204380468	-1.0048398458301484	0.31591092640947566	0.15519349278108777			3년	0.3159109264094756	불리(<1)	3년	6.6977016567820735	4.583300937191398	불리	N	주당순현금<=0 | FCF<=0	59633000.0	단기위험부채 존재
