종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고	시장구분	시장상승세	시장사유	업종상승세	업종사유	종가	MA30	MA30위	MA30우상향	최근피벗고점개수	윗저항개수(10%)	가장가까운윗저항	윗저항여유(%)	윗저항적음	돌파기준가격	저항돌파	1주최고거래량/지난달평균	최근20일누적/직전20일누적	돌파거래량급증	늦은진입거리(%)	늦은진입아님	기술점수	타이밍종합판정	타이밍사유
033500	동성화인텍	직접추가	메인	30300.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	14.765637437983948	14.893638390188142	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	420.4033648752328	1001.5212455398753	177.70337981150342	3년	178.57728057709053	333760.93739858223	1001.5212455398753	1.3201320132013201	2.6584501694465446	5.848631504359742	1.3260923327740959	2286.215405268258	7.545265363921644	3년	5.848631504359742	안심(>=2)	3년	85.03864028854527	0.17363444885622054	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	30300.0	26171.666666666668	Y	Y	19.0	9.0	30850.0	1.8151815181518094	N	31750.0	N	1.412538248503377	0.577766146285943	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
025320	시노펙스	직접추가	메인	6180.0		80.0	51153755987.0	873251756.0	4835094728.0	39766351933.0						판정불가	일반	일반	537.9004402147384	84.63764911542502	70.52624449731577	76.19202938605719	N	N	-75.0778816199377	-11.901595799169328											3년					-1.0645382035448543	-0.16875414087336385		35.1831998104807	0.5693074402990406	3년	-0.16875414087336385	불리(<1)	3년	-11.901595799169328		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	87733546.0	단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	6180.0	6004.333333333333	Y	Y	12.0	5.0	6260.0	1.2944983818770295	N	7990.0	N	1.3017477325069775	0.5868653881522384	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
058820	CMG제약	직접추가	메인	1814.0		-70.0	6122827508.0		0.0	2380000000.0						판정불가	일반	일반	41.41461782933765	25.31637068697775			N	N	-468.42105263157896												1년								-297.84005721831096	-16.418966770579434	판정불가		판정불가	1년	-468.42105263157896		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	147842183.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	1786.0	1793.5	N	Y	11.0	5.0	1812.0	1.4557670772676445	N	2140.0	N	0.8129669764740397	0.39773041690813143	N		N	3	C. 보류	MA30 아래; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
140860	파크시스템스	직접추가	메인	287000.0	500.0	4963.0	75059752464.0	4013999311.0	81434883898.0	32966292992.0						판정불가	일반	일반	-337.4744350621034	-5049.316265171743	57.89592473001453	58.84531861075393	Y	Y	-19.62753036437247	6.914619637756436	27.071013078978922		22.329239275512872	62.642026157957844		110820.01452437039	310892.3758219448		-61.3867545211253	8.324869624371	3년	22.329239275512872	110820.01452437039	-61.3867545211253	0.17421602787456447	-0.3360048989149814	0.12244101288110165	0.4705897562549676	-4263.863715695771	-1.485666799893997	3년	0.12244101288110165	불리(<1)	3년	6.914619637756436	8.372973173228633	매우 불리	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	6996477.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	283500.0	259316.66666666666	Y	Y	14.0	3.0	286500.0	1.0582010582010692	N	303500.0	N	1.4309582113521089	0.8550975015493281	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
030520	한글과컴퓨터	직접추가	메인	21200.0	400.0	1427.0	132320127435.0	31305706152.0	47868725738.0	2260000000.0						판정불가	일반	일반	4787.35870193663	4693.892038269719	11.501500559259544	11.566999272410849	N	N	147.31369150779895	-10.175925258509299	-2.2136541917331276	303.1273830155979		4.072691616533745	432562.7755632582		5811.730936793654	1940.3904507700859		-72.58617482644503	3년				1.8867924528301887	12.972262461919536	-0.7207001176038509	-0.028419051689719865	2217.696290291576	10.460831557979134	3년	-0.7207001176038509	불리(<1)	3년	-10.175925258509299		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	24179744.0	단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	21050.0	20289.666666666668	Y	Y	10.0	2.0	21450.0	1.9002375296912177	N	26550.0	N	0.8621601064089229	0.8544865566438393	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
032190	다우데이타	직접추가	메인	24450.0	550.0	5713.0	2733751140623.0	21532549329917.0	4101128995368.0	32263292614335.0						판정불가	일반	일반	526505.7826415666	-315877.836531671	-87.87953485761712	59.57077481737633	N	Y	33.17016317016317	2.41056085619491		74.84032634032634	13.32112171238982		427562.7843822844	76103.56834288304		1648.7230445083205	211.26203821220057		3년	13.32112171238982	76103.56834288304	211.26203821220057	2.2494887525562373	-0.40304778558633153	-0.05302769997931127		-174621.89534033943	-714.1999809420836	3년	-0.05302769997931127	불리(<1)	3년	2.41056085619491		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	38300000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	24100.0	23856.666666666668	Y	N	10.0	3.0	24900.0	3.319502074688807	N	30600.0	N	1.4959316839749106	0.5651192068428327	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
067310	하나마이크론	직접추가	메인	40700.0	70.0	637.0	95587857414.0	13423479284.0	526063263829.0	282083074730.0						판정불가	일반	일반	-6282.96993586037	-10532.607361434337	73.7566247030775	80.42795504149817	Y	Y	-248.83177570093457	112.91119569846622			234.32239139693243			149263.36331984596			266.74045041731193		3년	234.32239139693243	149263.36331984596	266.74045041731193	0.171990171990172	-3.3713552718820257	1.533193612447642		365.9283093769816	0.8990867552259989	3년	1.533193612447642	양호(>=1.5)	3년	112.91119569846622	0.6532268500640758	헐값	N	주당순현금<=0	제외	하드필터 미통과	66378151.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	39800.0	33545.0	Y	Y	10.0	0.0			Y	37750.0	Y	2.287484951553716	1.184775847389146	Y	5.43046357615895	N	7	B. 관찰	늦은 진입 또는 돌파 없음
074600	원익QnC	직접추가	메인	38600.0	130.0	856.0	60554080902.0		563442812278.0	193450864716.0						판정불가	일반	일반	-19129.973043822276	-26488.876905508216	67.4415572941849	76.03840759989278	Y	Y	-55.73940020682524	-25.232199628488928	-2.709047471928838			3.0819050561423236			2638.110728057829			-93.16551624855485	3년				0.3367875647668394	-0.8214907078789453	-0.3691405279259273	-0.03517504640075304	-169.76250703743153	-0.4397992410296154	3년	-0.3691405279259273	불리(<1)	3년	-25.232199628488928		판정불가	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	26288000.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	39150.0	33653.333333333336	Y	Y	11.0	0.0			Y	36850.0	Y	2.9055821419482	0.686142705369918	Y	6.241519674355489	N	7	B. 관찰	늦은 진입 또는 돌파 없음
025900	동화기업	직접추가	메인	11920.0		-1001.0	47003095054.0	8175540000.0	332495112984.0	672096955800.0						판정불가	일반	일반	-5485.193240301571	-18778.96397581476			Y	Y	273.5074626865672			555.5149253731344									1년	555.5149253731344							-787.0734383185331	-6.6029650865648755	판정불가		판정불가	1년	273.5074626865672		판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	50557285.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	11930.0	10983.666666666666	Y	Y	13.0	1.0	12600.0	5.616093880972328	Y	12600.0	N	1.4920068457104496	1.4237546141531872	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
059090	미코	직접추가	메인	20850.0		937.0	308049235584.0	150141976308.0	613882940873.0	418677409064.0						판정불가	일반	일반	-4659.088586607601	-17188.04661673247	27.224214073220494	40.59556736044021	Y	Y	151.88172043010755		19.845043171093412	312.2634408602151		48.190086342186824	292590.84408602153		45154.11090262905	1303.3134008921897		116.56647914930001	5년	48.190086342186824	45154.11090262905	116.56647914930001		5.578920295793158		0.7289482487068115	-8988.877721155523	-43.112123362856224	5년	0.7289482487068115	불리(<1)	5년	19.845043171093412	1.3718394985844975	보통	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	33416778.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	21150.0	16257.0	Y	Y	11.0	0.0	24050.0	13.71158392434988	Y	24050.0	N	1.3473312192061049	2.2605437397784938	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
060370	LS마린솔루션	직접추가	메인	39150.0	160.0	215.0	73563614656.0	401270740051.0	34931968525.0							판정불가	일반	일반	8420.98079299366	8420.98079299366	142.92567073026206	142.92567073026206	N	N	-56.032719836400815		29.95772295224761			68.41544590449521			14709.320869466472			-62.42829918399369	5년	68.41544590449521	14709.320869466472	-62.42829918399369	0.4086845466155811	-0.3891815585372502		0.21246293506064778	-1082.6513705871112	-2.7653930283195685	5년	0.21246293506064778	불리(<1)	5년	29.95772295224761	4.770912360665212	매우 불리	N	주당FCF<=0	제외	하드필터 미통과	52238854.0	주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	35000.0	31336.666666666668	Y	Y	10.0	1.0	36500.0	4.285714285714293	Y	36500.0	N	7.010653682034428	1.245617362395541	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
033100	제룡전기	직접추가	메인	61000.0	1100.0	3655.0	50601367613.0	134698000000.0								판정불가	일반	일반	11536.212756940755	11536.212756940755	13.533183924229617	13.533183924229617	N	N	-26.547427652733123	67.55425231828578	75.58550187909223		143.60850463657155	159.67100375818447		524889.084446669	583597.5187361642		760.4739089289656	856.7172438297774	3년	143.60850463657155	524889.084446669	760.4739089289656	1.8032786885245904	-1.8284055771906689	5.124997295177053	5.718445932672286	4032.1279877756815	6.610045881599477	3년	5.124997295177053	안심(>=2)	3년	67.55425231828578	0.20033060036646155	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	16062409.0	fs=2025:OFS,2024:OFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	59600.0	49418.333333333336	Y	Y	10.0	1.0	63100.0	5.87248322147651	Y	63100.0	N	8.901540299151119	1.879931150291631	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
050890	쏠리드	직접추가	메인	16780.0	50.0	610.0	90077709858.0	56384251006.0		99023500000.0						판정불가	일반	일반	2410.63719770453	780.7960352708731	23.55633246277946	26.22820322086742	N	N	-19.736842105263154	7.574974463597406			23.649948927194814			14426.468845588835			-14.025811408886558		3년	23.649948927194814	14426.468845588835	-14.025811408886558	0.29797377830750893	-0.8252077592159274	0.33421791165261766		264.100396082502	1.5738998574642553	3년	0.33421791165261766	불리(<1)	3년	7.574974463597406	3.1097573432072534	매우 불리	Y	통과	제외	배당감안점수<1	60756534.0	단기위험부채 존재; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	15920.0	15319.0	Y	Y	13.0	1.0	16300.0	2.386934673366836	Y	18160.0	N	0.31014928907110945	0.9858030982700436	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
052400	코나아이	직접추가	메인	59100.0	1200.0	5176.0	241128404564.0	58021158699.0		39569006603.0						판정불가	일반	일반	20541.34352345222	17824.30610361353	7.449508592841534	7.974438542578529	N	N	144.84389782403028	27.53848072272529	32.30025281189095	298.18779564806056	63.57696144545058	73.1005056237819	1543420.0302743614	329074.3524416522	378368.2171086951	2511.5398143390207	456.8093949943353	540.216949422496	3년	63.57696144545058	329074.3524416522	456.8093949943353	2.030456852791878	19.715978959734112	3.969246723727641	4.608452925025455	8756.869650891409	14.817038326381402	3년	3.969246723727641	안심(>=2)	3년	27.53848072272529	0.2705126934142759	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14563291.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	56800.0	58240.0	N	N	11.0	0.0	63100.0	11.09154929577465	Y	71100.0	N	1.4572449040830593	0.8503536125249666	N		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
065350	신성델타테크	직접추가	메인	59600.0	120.0	778.0	70602467437.0	14235723297.0	26783722267.0	310392918122.0						판정불가	일반	일반	2112.3045519879456	-9181.30283374863	73.89163939333169	88.407844259317	N	Y	-2202.702702702703	7.457653300092337	18.00492575746233		23.415306600184675	44.50985151492466		18217.108534943676	34628.66447861139		-69.43438165277907	-41.898213962061426	3년	23.415306600184675	18217.108534943676	-69.43438165277907	0.20134228187919465	-29.807179519955103	0.10365172088281904	0.2463914481911541	-2916.1518951716835	-4.89287230733504	3년	0.10365172088281904	불리(<1)	3년	7.457653300092337	9.908162315941503	매우 불리	N	주당FCF<=0	제외	하드필터 미통과	27483948.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	59700.0	58216.666666666664	Y	N	11.0	2.0	60700.0	1.675041876046901	N	79700.0	N	0.8192534701590786	0.6458032423665365	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
060280	큐렉소	직접추가	메인	17290.0		67.0	18688000180.0									판정불가	일반	일반	454.8066373342997	454.8066373342997	251.27154272635374	251.27154272635374	N	N	-131.45539906103286		41.05182554589231			90.60365109178461			6070.444623149569			-64.89043017264564	5년	90.60365109178461	6070.444623149569	-64.89043017264564		-0.5231607114546745		0.16337634218531316	-335.1639164672466	-1.9384841900939653	5년	0.16337634218531316	불리(<1)	5년	41.05182554589231	6.120837243777488	매우 불리	N	주당FCF<=0	제외	하드필터 미통과	41089990.0	주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:OFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	16710.0	15558.666666666666	Y	Y	10.0	1.0	17460.0	4.4883303411131115	Y	20350.0	N	4.173824622367446	0.6361253483617041	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
078340	컴투스	직접추가	메인	33150.0	1300.0	3192.0	108935942067.0	773963846697.0	700607322.0	202088628300.0						판정불가	일반	일반	69258.60808611878	53393.2826578938	-11.312220578358014	-6.341880531921616	N	N	-133.82072472981562	4.377483829565754	-13.665781011212907		17.25496765913151			55077.85676794778			66.14738089878666		3년	17.25496765913151	55077.85676794778	66.14738089878666	3.9215686274509802	11.483081964550918	-0.7336360177500494	0.8613881170602415	-4371.490479523275	-13.18699993823009	3년	-0.7336360177500494	불리(<1)	3년	4.377483829565754		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	12737755.0	단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	33450.0	32996.666666666664	Y	Y	11.0	4.0	33500.0	0.1494768310911887	N	38400.0	N	1.5230844766617568	0.8013581221975671	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
038540	상상인	직접추가	메인	2200.0		-2203.0	132601736077.0	814996421166.0	60936160157.0	462300570839.0						판정불가	일반	일반	16025.465968680448	7669.878281793988			N	N	-37.733182589033355												1년								7198.8768210229	327.2216736828591	판정불가		판정불가	1년	-37.733182589033355		판정불가	N	순현금차감PER<=0	제외	하드필터 미통과	55328313.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	2235.0	2207.0	Y	N	14.0	4.0	2255.0	0.8948545861297452	N	2345.0	N	1.388312831262821	0.6314548467564388	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
036810	에프에스티	직접추가	메인	45300.0	0.0	-613.0	31608229451.0	946624388.0	4071855583.0	117835000000.0						판정불가	일반	일반	1297.2557301423715	-4069.529310794309			N	Y	-939.7260273972602												1년				0.0				-1576.739070768964	-3.480660200372989	판정불가		판정불가	1년	-939.7260273972602		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	21956348.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	43900.0	41333.333333333336	Y	Y	12.0	3.0	44050.0	0.3416856492027387	N	49550.0	N	1.673434681410579	0.5469156490552711	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
036540	SFA반도체	직접추가	메인	9960.0		-116.0	22630474416.0	25249450000.0	32013660425.0							판정불가	일반	일반	96.47473403353756	96.47473403353756			N	N	-307.14285714285717												1년								-100.9581064191521	-1.013635606617993	판정불가		판정불가	1년	-307.14285714285717		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	164460303.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	8900.0	7155.0	Y	Y	12.0	0.0			Y	8340.0	Y	20.610069587682506	2.085799550118982	Y	6.714628297362113	N	7	B. 관찰	늦은 진입 또는 돌파 없음
170920	엘티씨	직접추가	메인	47300.0	100.0	501.0	74881612775.0	26826001414.0	25687091993.0	72387472000.0						판정불가	일반	일반	7196.101428173045	343.9044740662881	80.04770174017357	93.72474156872997	N	N	-53.95220588235294	22.133558424743672			52.767116849487344			26436.32554159316			-44.10924832644152		3년	52.767116849487344	26436.32554159316	-44.10924832644152	0.21141649048625794	-0.6713595546603405	0.27914573972104		1421.4637377479216	3.005208747881441	3년	0.27914573972104	불리(<1)	3년	22.133558424743672	3.6165762505990084	매우 불리	Y	통과	제외	배당감안점수<1	10564126.0	단기위험부채 존재; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	47250.0	33823.333333333336	Y	Y	10.0	0.0			Y	34850.0	Y	5.297410222027283	0.8153012604025535	Y	35.58106169296986	N	7	B. 관찰	늦은 진입 또는 돌파 없음
064760	티씨케이	직접추가	메인	304000.0	1430.0	6138.0		241389914654.0	398463656.0							판정불가	일반	일반	21556.71199622592	21556.71199622592	46.015524275623015	46.015524275623015	N	N	-0.470244851629642	-8.665299530826331	3.4401484284882766	7.559510296740716		15.380296856976553	46400.27420139452		94404.26210812209	-84.73675190743602		-68.94596641180195	3년				0.47039473684210525	3.2572749049961926e-06	-0.1780900016459342	0.0849831274746991	4430.712212963539	1.4574711226853747	3년	-0.1780900016459342	불리(<1)	3년	-8.665299530826331		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	11179416.0	1년 점수 과열 가능; 배당감안점수<1; fs=2025:OFS,2024:OFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	309000.0	255150.0	Y	Y	13.0	0.0			Y	305500.0	Y	1.1107017705184576	0.8299274957954912	N	1.1456628477905184	Y	7	B. 관찰	거래량 급증 미확인
036620	감성코퍼레이션	직접추가	메인	6540.0		387.0	32602954268.0		0.0	10000000000.0						판정불가	일반	일반	360.23862771419766	249.74599420835182	15.968375638981401	16.25388631987506	N	N	20.560747663551403	29.066288067403256		49.62149532710281	66.63257613480651		19203.518691588786	25786.806964170122		193.6317842750579	294.293684467433		3년	66.63257613480651	25786.806964170122	294.293684467433		1.2875916829861689	1.8202407511286072				3년	1.8202407511286072	양호(>=1.5)	3년	29.066288067403256	0.5493778772835232	헐값	N	주당FCF<=0	제외	하드필터 미통과	90503771.0	단기위험부채 존재; fs=2025:OFS,2024:OFS,2022:OFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	6600.0	5649.666666666667	Y	Y	10.0	3.0	6720.0	1.8181818181818077	N	7370.0	N	5.018768166809903	1.0002140249953329	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
090150	아이윈	직접추가	메인	1022.0		217.0	7910905439.0		0.0	45770000000.0						판정불가	일반	일반	188.91582296510737	-904.0914546197921	3.8390975900225466	8.875997486727153	N	Y	-321.42857142857144		2.478250138415894			13.456500276831788			2920.060560072498			185.7202113573873	5년	13.456500276831788	2920.060560072498	185.7202113573873		-83.72503274309412		0.6455293412849501	180.121491615593	17.624412095459196	5년	0.6455293412849501	불리(<1)	5년	2.478250138415894	1.549116261717032	보통	Y	통과	제외	배당감안점수<1	41875293.0	주당순현금 음수(보수형); 단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	1020.0	850.8	Y	Y	17.0	0.0			Y	823.0	Y	3.0896482061407604	1.6885743298822862	Y	23.936816524908867	N	7	B. 관찰	늦은 진입 또는 돌파 없음
079370	제우스	직접추가	메인	17590.0	50.0	-192.0	51037898024.0	65791769419.0	8302109795.0	32588150000.0						판정불가	일반	일반	3498.9712943776944	2448.316475841144			N	N	-114.13843888070691												1년				0.28425241614553726				480.0699799690428	2.7292210345028014	판정불가		판정불가	1년	-114.13843888070691		판정불가	N	순현금차감PER<=0	제외	하드필터 미통과	31016990.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	16880.0	16048.666666666666	Y	N	9.0	3.0	18210.0	7.879146919431279	N	20450.0	N	2.1253827452250147	0.7071833165466895	Y		N	4	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
053030	바이넥스	직접추가	메인	11640.0		-101.0	18364018872.0	1250000000.0								판정불가	일반	일반	600.107271197926	600.107271197926			N	N	-91.03019538188278												1년										판정불가		판정불가	1년	-91.03019538188278		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	32684188.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	11580.0	11573.666666666666	Y	N	11.0	1.0	11910.0	2.849740932642497	Y	16400.0	N	1.0355137517861526	0.5117500961067605	N		N	4	C. 보류	MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
